especie_agrupada
Variado costero
Variado costero
otras especies
Langostino
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Merluza negra
Calamar Illex
Centolla
Calamar Illex
Abadejo
Merluza hubbsi S41
Rayas (sin V. Cost)
otras especies
otras especies
Calamar Illex
Abadejo
otras especies
Merluza hubbsi S41
otras especies
otras especies
otras especies
Calamar Illex
Langostino
Langostino
Langostino
Merluza hubbsi S41
Langostino
Langostino
Calamar Illex
otras especies
Merluza hubbsi S41
otras especies
otras especies
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Calamar Illex
otras especies
otras especies
otras especies
Merluza de cola
Merluza hubbsi GSM
otras especies
otras especies
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Rayas (sin V. Cost)
otras especies
Langostino
Merluza hubbsi S41
otras especies
otras especies
Langostino
otras especies
Merluza de cola
Merluza hubbsi GSM
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
otras especies
Langostino
otras especies
Merluza hubbsi GSM
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Calamar Illex
Abadejo
otras especies
otras especies
otras especies
Merluza de cola
Merluza hubbsi S41
Merluza negra
otras especies
Polaca
Rayas (sin V. Cost)
otras especies
otras especies
Calamar Illex
Langostino
Merluza hubbsi S41
Centolla
Abadejo
Merluza hubbsi S41
otras especies
Rayas (sin V. Cost)
Merluza hubbsi S41
Centolla
Merluza hubbsi S41
Merluza hubbsi S41
otras especies
Centolla
Merluza hubbsi S41
otras especies
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Calamar Illex
otras especies
Vieira (callos)
Abadejo
otras especies
otras especies
Merluza hubbsi S41
Merluza negra
otras especies
Rayas (sin V. Cost)
otras especies
Calamar Illex
otras especies
Langostino
Merluza hubbsi S41
otras especies
Langostino
Calamar Illex
otras especies
Abadejo
otras especies
Variado costero
otras especies
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
otras especies
Variado costero
otras especies
Variado costero
Langostino
Calamar Illex
Abadejo
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
Merluza negra
otras especies
Variado costero
otras especies
otras especies
Variado costero
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
otras especies
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
otras especies
Abadejo
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Calamar Illex
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Langostino
otras especies
otras especies
otras especies
Variado costero
Variado costero
otras especies
otras especies
Variado costero
otras especies
otras especies
Variado costero
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Merluza negra
Calamar Illex
otras especies
Centolla
Calamar Illex
Abadejo
Merluza hubbsi S41
otras especies
Rayas (sin V. Cost)
Calamar Illex
otras especies
Abadejo
otras especies
otras especies
Merluza de cola
Merluza hubbsi S41
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
Calamar Illex
Langostino
Merluza hubbsi S41
otras especies
Langostino
Langostino
Merluza hubbsi S41
Langostino
Langostino
Calamar Illex
otras especies
Merluza hubbsi S41
otras especies
otras especies
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Calamar Illex
otras especies
Langostino
Abadejo
otras especies
otras especies
Merluza de cola
Merluza hubbsi GSM
otras especies
otras especies
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
otras especies
Merluza hubbsi GSM
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
Langostino
Langostino
otras especies
Merluza hubbsi GSM
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Rayas (sin V. Cost)
otras especies
Langostino
otras especies
Merluza hubbsi GSM
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Calamar Illex
Abadejo
otras especies
otras especies
otras especies
Merluza de cola
Merluza negra
otras especies
otras especies
Polaca
Rayas (sin V. Cost)
otras especies
Centolla
Merluza hubbsi S41
Calamar Illex
Langostino
Merluza hubbsi S41
Merluza hubbsi S41
Rayas (sin V. Cost)
Centolla
Merluza hubbsi S41
Rayas (sin V. Cost)
Merluza hubbsi S41
Centolla
Merluza hubbsi S41
Merluza hubbsi S41
Centolla
Merluza hubbsi S41
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Calamar Illex
Vieira (callos)
Abadejo
otras especies
otras especies
Merluza de cola
Merluza hubbsi S41
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
otras especies
otras especies
otras especies
otras especies
Calamar Illex
Langostino
Merluza hubbsi S41
Centolla
otras especies
Calamar Illex
otras especies
otras especies
Abadejo
otras especies
Variado costero
otras especies
otras especies
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
Langostino
Calamar Illex
otras especies
Abadejo
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
Merluza negra
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
Abadejo
Variado costero
Variado costero
Variado costero
otras especies
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
Variado costero
Variado costero
otras especies
otras especies
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Calamar Illex
Langostino
Merluza hubbsi S41
otras especies
Langostino
Variado costero
otras especies
otras especies
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
Calamar Illex
Abadejo
otras especies
otras especies
otras especies
Merluza hubbsi S41
otras especies
otras especies
Calamar Illex
Langostino
Merluza hubbsi S41
Centolla
Merluza hubbsi S41
Rayas (sin V. Cost)
Calamar Illex
Abadejo
otras especies
otras especies
otras especies
Merluza de cola
Merluza hubbsi S41
Merluza negra
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
Calamar Illex
Langostino
Merluza hubbsi S41
otras especies
otras especies
otras especies
Variado costero
Centolla
Langostino
Merluza hubbsi S41
otras especies
otras especies
Langostino
Langostino
Langostino
Langostino
otras especies
otras especies
Merluza hubbsi S41
otras especies
otras especies
otras especies
Variado costero
Variado costero
Calamar Illex
otras especies
otras especies
Merluza de cola
Merluza hubbsi GSM
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
otras especies
Merluza hubbsi GSM
otras especies
otras especies
otras especies
otras especies
Langostino
Langostino
otras especies
otras especies
otras especies
Merluza de cola
Merluza hubbsi GSM
otras especies
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
Langostino
otras especies
otras especies
otras especies
Merluza hubbsi GSM
Merluza hubbsi S41
otras especies
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
otras especies
Variado costero
Variado costero
Variado costero
Vieira (callos)
Abadejo
otras especies
otras especies
otras especies
Merluza de cola
Merluza negra
Polaca
Rayas (sin V. Cost)
otras especies
Centolla
Merluza hubbsi S41
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Langostino
Merluza hubbsi S41
Merluza hubbsi S41
Merluza hubbsi S41
otras especies
Rayas (sin V. Cost)
Merluza hubbsi S41
otras especies
Centolla
Centolla
Merluza hubbsi S41
otras especies
Rayas (sin V. Cost)
Centolla
Merluza hubbsi S41
otras especies
Rayas (sin V. Cost)
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Calamar Illex
otras especies
Vieira (callos)
Abadejo
otras especies
Merluza hubbsi S41
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
otras especies
otras especies
otras especies
Langostino
Merluza hubbsi S41
Centolla
otras especies
Calamar Illex
otras especies
Abadejo
otras especies
Variado costero
otras especies
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Merluza de cola
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Variado costero
Rayas (sin V. Cost)
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
Langostino
Calamar Illex
Abadejo
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
Langostino
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
otras especies
otras especies
otras especies
Variado costero
otras especies
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
Langostino
Merluza hubbsi S41
otras especies
Langostino
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Calamar Illex
Abadejo
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
Centolla
Merluza hubbsi S41
otras especies
Rayas (sin V. Cost)
Calamar Illex
otras especies
Abadejo
otras especies
Merluza de cola
Merluza hubbsi S41
otras especies
otras especies
otras especies
otras especies
Langostino
Merluza hubbsi S41
Variado costero
Variado costero
Variado costero
otras especies
Langostino
otras especies
otras especies
otras especies
Merluza de cola
Merluza hubbsi GSM
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
otras especies
Calamar Illex
otras especies
Merluza hubbsi GSM
otras especies
otras especies
otras especies
otras especies
Langostino
Calamar Illex
otras especies
otras especies
otras especies
Merluza hubbsi GSM
otras especies
otras especies
otras especies
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Rayas (sin V. Cost)
otras especies
Langostino
otras especies
otras especies
otras especies
Merluza hubbsi GSM
otras especies
otras especies
otras especies
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Rayas (sin V. Cost)
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Abadejo
otras especies
otras especies
otras especies
Merluza de cola
Merluza hubbsi S41
Merluza negra
otras especies
Polaca
Rayas (sin V. Cost)
otras especies
otras especies
Langostino
Merluza hubbsi S41
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Langostino
Merluza hubbsi S41
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
Rayas (sin V. Cost)
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Langostino
Langostino
Langostino
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
otras especies
Rayas (sin V. Cost)
Langostino
Merluza hubbsi S41
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Calamar Illex
otras especies
Vieira (callos)
Abadejo
otras especies
Merluza de cola
Merluza hubbsi S41
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
otras especies
Langostino
Merluza hubbsi S41
Calamar Illex
Abadejo
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
Calamar Illex
Abadejo
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
otras especies
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Langostino
otras especies
Variado costero
Variado costero
Variado costero
otras especies
otras especies
otras especies
Variado costero
Rayas (sin V. Cost)
Variado costero
Rayas (sin V. Cost)
Rayas (sin V. Cost)
Langostino
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
otras especies
Rayas (sin V. Cost)
otras especies
Abadejo
otras especies
Merluza de cola
Merluza hubbsi S41
otras especies
otras especies
otras especies
Langostino
Merluza hubbsi S41
Centolla
Langostino
Langostino
Merluza hubbsi S41
Rayas (sin V. Cost)
Merluza hubbsi S41
otras especies
Rayas (sin V. Cost)
Langostino
Variado costero
Variado costero
Variado costero
otras especies
otras especies
Merluza hubbsi GSM
otras especies
Rayas (sin V. Cost)
otras especies
Calamar Illex
otras especies
Merluza hubbsi GSM
otras especies
otras especies
otras especies
otras especies
otras especies
Merluza de cola
Merluza hubbsi GSM
otras especies
otras especies
Rayas (sin V. Cost)
Rayas (sin V. Cost)
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Vieira (callos)
Abadejo
otras especies
otras especies
otras especies
Merluza de cola
Merluza hubbsi S41
Merluza negra
otras especies
otras especies
Polaca
Rayas (sin V. Cost)
otras especies
Merluza hubbsi S41
Langostino
Langostino
Langostino
Langostino
Langostino
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
otras especies
otras especies
Rayas (sin V. Cost)
Langostino
Merluza hubbsi S41
otras especies
Variado costero
Variado costero
Variado costero
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Rayas (sin V. Cost)
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Calamar Illex
Vieira (callos)
Abadejo
otras especies
Merluza hubbsi S41
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
Calamar Illex
Langostino
Merluza hubbsi S41
Langostino
Calamar Illex
Abadejo
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
otras especies
Variado costero
Variado costero
Variado costero
otras especies
otras especies
Variado costero
otras especies
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
otras especies
Variado costero
Variado costero
otras especies
Variado costero
Calamar Illex
Abadejo
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Merluza hubbsi N41 ZEEA
Merluza hubbsi S41
Variado costero
otras especies
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Rayas (sin V. Cost)
Variado costero
otras especies
Variado costero
otras especies
Variado costero
otras especies
otras especies
Calamar Illex
otras especies
otras especies
otras especies
Abadejo
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
otras especies
otras especies
otras especies
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Merluza hubbsi N41 CTMFM
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
Variado costero
Calamar Illex
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
otras especies
Langostino
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
otras especies
Variado costero
Variado costero
Rayas (sin V. Cost)
Calamar Illex
Langostino
Merluza hubbsi S41
Calamar Illex
Langostino
Merluza hubbsi S41
Langostino
Merluza hubbsi S41
otras especies
otras especies
Langostino
Merluza hubbsi S41
Langostino
Anchoíta
Merluza hubbsi S41
Langostino
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Langostino
otras especies
Langostino
otras especies
Merluza hubbsi GSM
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
otras especies
Merluza hubbsi GSM
otras especies
otras especies
Rayas (sin V. Cost)
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
otras especies
Variado costero
otras especies
Variado costero
Variado costero
Variado costero
Variado costero
Variado costero
Abadejo
otras especies
otras especies
otras especies
Merluza de cola
Merluza hubbsi S41
otras especies
Polaca
Rayas (sin V. Cost)
otras especies
Langostino
